Experiment,Model×Hyperparameter,Subject,N_Folds,Mean_Accuracy,Median_Accuracy,Min_Accuracy,Max_Accuracy,Std_Dev,N_Correctly_Classified,Pct_Correctly_Classified,Fold_Accuracies,Fold_IDs
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-6,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-60,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-61,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-62,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-63,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-64,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-65,1,0.6269,0.6269,0.6269,0.6269,0.0000,1,100.00,0.6269,sub-1_sub-65
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-7,1,0.7803,0.7803,0.7803,0.7803,0.0000,1,100.00,0.7803,sub-7_sub-58
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-8,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-9,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-1,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-11,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-12,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-13,1,0.4957,0.4957,0.4957,0.4957,0.0000,0,0.00,0.4957,sub-13_sub-59
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-14,3,0.6953,0.7294,0.5943,0.7623,0.0890,3,100.00,0.7623;0.7294;0.5943,sub-14_sub-44;sub-14_sub-58;sub-14_sub-61
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-15,2,0.6586,0.6586,0.4873,0.8298,0.2422,1,50.00,0.4873;0.8298,sub-15_sub-61;sub-15_sub-64
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-16,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-17,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-18,4,0.6718,0.6746,0.5790,0.7590,0.0895,4,100.00,0.5790;0.7590;0.6121;0.7370,sub-18_sub-41;sub-18_sub-44;sub-18_sub-51;sub-18_sub-57
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-19,2,0.7215,0.7215,0.5808,0.8622,0.1989,2,100.00,0.8622;0.5808,sub-19_sub-39;sub-19_sub-63
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-2,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-20,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-21,1,0.5942,0.5942,0.5942,0.5942,0.0000,1,100.00,0.5942,sub-21_sub-63
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-22,1,0.7879,0.7879,0.7879,0.7879,0.0000,1,100.00,0.7879,sub-22_sub-40
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-23,1,0.8412,0.8412,0.8412,0.8412,0.0000,1,100.00,0.8412,sub-23_sub-56
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-24,1,0.7648,0.7648,0.7648,0.7648,0.0000,1,100.00,0.7648,sub-24_sub-42
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-25,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-26,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-27,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-28,2,0.6701,0.6701,0.6094,0.7309,0.0859,2,100.00,0.6094;0.7309,sub-28_sub-38;sub-28_sub-47
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-29,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-3,2,0.4571,0.4571,0.1686,0.7456,0.4080,1,50.00,0.1686;0.7456,sub-3_sub-60;sub-3_sub-62
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-30,2,0.7938,0.7938,0.7541,0.8335,0.0562,2,100.00,0.8335;0.7541,sub-30_sub-49;sub-30_sub-54
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-31,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-32,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-33,1,0.8257,0.8257,0.8257,0.8257,0.0000,1,100.00,0.8257,sub-33_sub-56
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-34,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-35,1,0.8639,0.8639,0.8639,0.8639,0.0000,1,100.00,0.8639,sub-35_sub-39
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-36,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-37,1,0.7638,0.7638,0.7638,0.7638,0.0000,1,100.00,0.7638,sub-8_sub-37
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-38,1,0.6094,0.6094,0.6094,0.6094,0.0000,1,100.00,0.6094,sub-28_sub-38
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-39,2,0.8630,0.8630,0.8622,0.8639,0.0012,2,100.00,0.8639;0.8622,sub-35_sub-39;sub-19_sub-39
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-4,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-40,1,0.7879,0.7879,0.7879,0.7879,0.0000,1,100.00,0.7879,sub-22_sub-40
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-41,1,0.5790,0.5790,0.5790,0.5790,0.0000,1,100.00,0.5790,sub-18_sub-41
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-42,1,0.7648,0.7648,0.7648,0.7648,0.0000,1,100.00,0.7648,sub-24_sub-42
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-43,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-44,2,0.7606,0.7606,0.7590,0.7623,0.0023,2,100.00,0.7590;0.7623,sub-18_sub-44;sub-14_sub-44
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-45,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-46,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-47,1,0.7309,0.7309,0.7309,0.7309,0.0000,1,100.00,0.7309,sub-28_sub-47
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-48,1,0.7695,0.7695,0.7695,0.7695,0.0000,1,100.00,0.7695,sub-7_sub-48
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-49,3,0.7605,0.8335,0.5924,0.8555,0.1460,3,100.00,0.8335;0.5924;0.8555,sub-30_sub-49;sub-6_sub-49;sub-8_sub-49
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-5,1,0.8458,0.8458,0.8458,0.8458,0.0000,1,100.00,0.8458,sub-5_sub-56
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-50,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-51,1,0.6121,0.6121,0.6121,0.6121,0.0000,1,100.00,0.6121,sub-18_sub-51
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-52,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-53,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-54,2,0.6535,0.6535,0.5530,0.7541,0.1422,2,100.00,0.5530;0.7541,sub-6_sub-54;sub-30_sub-54
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-55,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-56,3,0.8376,0.8412,0.8257,0.8458,0.0105,3,100.00,0.8458;0.8257;0.8412,sub-5_sub-56;sub-33_sub-56;sub-23_sub-56
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-57,1,0.7370,0.7370,0.7370,0.7370,0.0000,1,100.00,0.7370,sub-18_sub-57
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-58,1,0.7294,0.7294,0.7294,0.7294,0.0000,1,100.00,0.7294,sub-14_sub-58
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-59,1,0.4957,0.4957,0.4957,0.4957,0.0000,0,0.00,0.4957,sub-13_sub-59
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-6,2,0.5727,0.5727,0.5530,0.5924,0.0278,2,100.00,0.5530;0.5924,sub-6_sub-54;sub-6_sub-49
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-60,1,0.1686,0.1686,0.1686,0.1686,0.0000,0,0.00,0.1686,sub-3_sub-60
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-61,2,0.5408,0.5408,0.4873,0.5943,0.0756,1,50.00,0.4873;0.5943,sub-15_sub-61;sub-14_sub-61
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-62,1,0.7456,0.7456,0.7456,0.7456,0.0000,1,100.00,0.7456,sub-3_sub-62
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-63,2,0.5875,0.5875,0.5808,0.5942,0.0095,2,100.00,0.5942;0.5808,sub-21_sub-63;sub-19_sub-63
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-64,1,0.8298,0.8298,0.8298,0.8298,0.0000,1,100.00,0.8298,sub-15_sub-64
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-65,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-7,1,0.7695,0.7695,0.7695,0.7695,0.0000,1,100.00,0.7695,sub-7_sub-48
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-8,2,0.8096,0.8096,0.7638,0.8555,0.0649,2,100.00,0.7638;0.8555,sub-8_sub-37;sub-8_sub-49
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-9,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-1,1,0.5353,0.5353,0.5353,0.5353,0.0000,1,100.00,0.5353,sub-1_sub-61
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-11,1,0.4002,0.4002,0.4002,0.4002,0.0000,0,0.00,0.4002,sub-11_sub-59
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-12,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-13,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-14,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-15,1,0.4879,0.4879,0.4879,0.4879,0.0000,0,0.00,0.4879,sub-15_sub-51
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-16,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-17,1,0.8857,0.8857,0.8857,0.8857,0.0000,1,100.00,0.8857,sub-17_sub-62
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-18,1,0.8789,0.8789,0.8789,0.8789,0.0000,1,100.00,0.8789,sub-18_sub-62
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-19,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-2,1,0.7325,0.7325,0.7325,0.7325,0.0000,1,100.00,0.7325,sub-2_sub-39
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-20,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-21,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-22,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-23,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-24,1,0.7698,0.7698,0.7698,0.7698,0.0000,1,100.00,0.7698,sub-24_sub-48
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-25,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-26,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-27,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-28,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-29,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-3,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-30,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-31,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-32,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-33,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-34,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-35,1,0.5430,0.5430,0.5430,0.5430,0.0000,1,100.00,0.5430,sub-35_sub-50
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-36,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-37,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-38,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-39,1,0.7325,0.7325,0.7325,0.7325,0.0000,1,100.00,0.7325,sub-2_sub-39
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-4,1,0.7445,0.7445,0.7445,0.7445,0.0000,1,100.00,0.7445,sub-4_sub-44
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-40,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-41,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-42,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-43,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-44,1,0.7445,0.7445,0.7445,0.7445,0.0000,1,100.00,0.7445,sub-4_sub-44
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-45,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-46,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-47,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-48,1,0.7698,0.7698,0.7698,0.7698,0.0000,1,100.00,0.7698,sub-24_sub-48
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-49,1,0.8637,0.8637,0.8637,0.8637,0.0000,1,100.00,0.8637,sub-7_sub-49
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-5,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-50,1,0.5430,0.5430,0.5430,0.5430,0.0000,1,100.00,0.5430,sub-35_sub-50
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-51,1,0.4879,0.4879,0.4879,0.4879,0.0000,0,0.00,0.4879,sub-15_sub-51
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-52,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-53,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-54,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-55,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-56,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-57,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-58,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-59,1,0.4002,0.4002,0.4002,0.4002,0.0000,0,0.00,0.4002,sub-11_sub-59
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-6,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-60,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-61,1,0.5353,0.5353,0.5353,0.5353,0.0000,1,100.00,0.5353,sub-1_sub-61
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-62,2,0.8823,0.8823,0.8789,0.8857,0.0048,2,100.00,0.8789;0.8857,sub-18_sub-62;sub-17_sub-62
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-63,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-64,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-65,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-7,1,0.8637,0.8637,0.8637,0.8637,0.0000,1,100.00,0.8637,sub-7_sub-49
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-8,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-9,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-1,1,0.5839,0.5839,0.5839,0.5839,0.0000,1,100.00,0.5839,sub-1_sub-65
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-11,1,0.4450,0.4450,0.4450,0.4450,0.0000,0,0.00,0.4450,sub-11_sub-59
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-12,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-13,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-14,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-15,1,0.6338,0.6338,0.6338,0.6338,0.0000,1,100.00,0.6338,sub-15_sub-51
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-16,1,0.8902,0.8902,0.8902,0.8902,0.0000,1,100.00,0.8902,sub-16_sub-42
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-17,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-18,1,0.4649,0.4649,0.4649,0.4649,0.0000,0,0.00,0.4649,sub-18_sub-59
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-19,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-2,1,0.6239,0.6239,0.6239,0.6239,0.0000,1,100.00,0.6239,sub-2_sub-54
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-20,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-21,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-22,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-23,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
