Experiment,Model×Hyperparameter,Subject,N_Folds,Mean_Accuracy,Median_Accuracy,Min_Accuracy,Max_Accuracy,Std_Dev,N_Correctly_Classified,Pct_Correctly_Classified,Fold_Accuracies,Fold_IDs
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-1,1,0.4118,0.4118,0.4118,0.4118,0.0000,0,0.00,0.4118,sub-1_sub-65
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-11,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-12,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-13,1,0.4966,0.4966,0.4966,0.4966,0.0000,0,0.00,0.4966,sub-13_sub-59
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-14,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-15,1,0.5068,0.5068,0.5068,0.5068,0.0000,1,100.00,0.5068,sub-15_sub-41
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-16,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-17,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-18,2,0.4867,0.4867,0.4852,0.4882,0.0021,0,0.00,0.4852;0.4882,sub-18_sub-62;sub-18_sub-44
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-19,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-2,1,0.4825,0.4825,0.4825,0.4825,0.0000,0,0.00,0.4825,sub-2_sub-39
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-20,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-21,1,0.5305,0.5305,0.5305,0.5305,0.0000,1,100.00,0.5305,sub-21_sub-63
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-22,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-23,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-24,1,0.4884,0.4884,0.4884,0.4884,0.0000,0,0.00,0.4884,sub-24_sub-48
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-25,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-26,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-27,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-28,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-29,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-3,1,0.3003,0.3003,0.3003,0.3003,0.0000,0,0.00,0.3003,sub-3_sub-60
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-30,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-31,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-32,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-33,1,0.5810,0.5810,0.5810,0.5810,0.0000,1,100.00,0.5810,sub-33_sub-56
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-34,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-35,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-36,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-37,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-38,1,0.4537,0.4537,0.4537,0.4537,0.0000,0,0.00,0.4537,sub-5_sub-38
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-39,1,0.4825,0.4825,0.4825,0.4825,0.0000,0,0.00,0.4825,sub-2_sub-39
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-4,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-40,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-41,1,0.5068,0.5068,0.5068,0.5068,0.0000,1,100.00,0.5068,sub-15_sub-41
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-42,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-43,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-44,1,0.4882,0.4882,0.4882,0.4882,0.0000,0,0.00,0.4882,sub-18_sub-44
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-45,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-46,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-47,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-48,2,0.4891,0.4891,0.4884,0.4899,0.0010,0,0.00,0.4884;0.4899,sub-24_sub-48;sub-7_sub-48
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-49,1,0.4605,0.4605,0.4605,0.4605,0.0000,0,0.00,0.4605,sub-8_sub-49
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-5,1,0.4537,0.4537,0.4537,0.4537,0.0000,0,0.00,0.4537,sub-5_sub-38
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-50,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-51,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-52,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-53,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-54,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-55,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-56,1,0.5810,0.5810,0.5810,0.5810,0.0000,1,100.00,0.5810,sub-33_sub-56
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-57,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-58,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-59,1,0.4966,0.4966,0.4966,0.4966,0.0000,0,0.00,0.4966,sub-13_sub-59
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-6,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-60,1,0.3003,0.3003,0.3003,0.3003,0.0000,0,0.00,0.3003,sub-3_sub-60
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-61,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-62,1,0.4852,0.4852,0.4852,0.4852,0.0000,0,0.00,0.4852,sub-18_sub-62
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-63,1,0.5305,0.5305,0.5305,0.5305,0.0000,1,100.00,0.5305,sub-21_sub-63
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-64,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-65,1,0.4118,0.4118,0.4118,0.4118,0.0000,0,0.00,0.4118,sub-1_sub-65
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-7,1,0.4899,0.4899,0.4899,0.4899,0.0000,0,0.00,0.4899,sub-7_sub-48
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-8,1,0.4605,0.4605,0.4605,0.4605,0.0000,0,0.00,0.4605,sub-8_sub-49
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=poly)",sub-9,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-1,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-11,2,0.4677,0.4677,0.4226,0.5127,0.0637,1,50.00,0.4226;0.5127,sub-11_sub-59;sub-11_sub-54
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-12,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-13,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-14,2,0.5544,0.5544,0.5470,0.5617,0.0104,2,100.00,0.5470;0.5617,sub-14_sub-58;sub-14_sub-61
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-15,2,0.6838,0.6838,0.5272,0.8404,0.2214,2,100.00,0.5272;0.8404,sub-15_sub-61;sub-15_sub-64
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-16,1,0.6037,0.6037,0.6037,0.6037,0.0000,1,100.00,0.6037,sub-16_sub-42
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-17,1,0.7872,0.7872,0.7872,0.7872,0.0000,1,100.00,0.7872,sub-17_sub-62
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-18,2,0.5979,0.5979,0.5963,0.5996,0.0023,2,100.00,0.5996;0.5963,sub-18_sub-51;sub-18_sub-57
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-19,2,0.6876,0.6876,0.5466,0.8286,0.1994,2,100.00,0.8286;0.5466,sub-19_sub-39;sub-19_sub-63
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-2,1,0.5385,0.5385,0.5385,0.5385,0.0000,1,100.00,0.5385,sub-2_sub-54
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-20,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-21,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-22,1,0.6693,0.6693,0.6693,0.6693,0.0000,1,100.00,0.6693,sub-22_sub-40
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-23,1,0.7659,0.7659,0.7659,0.7659,0.0000,1,100.00,0.7659,sub-23_sub-56
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-24,1,0.6221,0.6221,0.6221,0.6221,0.0000,1,100.00,0.6221,sub-24_sub-55
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-25,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-26,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-27,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-28,1,0.5014,0.5014,0.5014,0.5014,0.0000,1,100.00,0.5014,sub-28_sub-38
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-29,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-3,1,0.6448,0.6448,0.6448,0.6448,0.0000,1,100.00,0.6448,sub-3_sub-62
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-30,1,0.6210,0.6210,0.6210,0.6210,0.0000,1,100.00,0.6210,sub-30_sub-49
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-31,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-32,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-33,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-34,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-35,2,0.6655,0.6655,0.5133,0.8176,0.2151,2,100.00,0.5133;0.8176,sub-35_sub-50;sub-35_sub-39
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-36,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-37,1,0.6197,0.6197,0.6197,0.6197,0.0000,1,100.00,0.6197,sub-8_sub-37
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-38,1,0.5014,0.5014,0.5014,0.5014,0.0000,1,100.00,0.5014,sub-28_sub-38
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-39,2,0.8231,0.8231,0.8176,0.8286,0.0078,2,100.00,0.8176;0.8286,sub-35_sub-39;sub-19_sub-39
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-4,1,0.6741,0.6741,0.6741,0.6741,0.0000,1,100.00,0.6741,sub-4_sub-44
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-40,1,0.6693,0.6693,0.6693,0.6693,0.0000,1,100.00,0.6693,sub-22_sub-40
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-41,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-42,1,0.6037,0.6037,0.6037,0.6037,0.0000,1,100.00,0.6037,sub-16_sub-42
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-43,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-44,1,0.6741,0.6741,0.6741,0.6741,0.0000,1,100.00,0.6741,sub-4_sub-44
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-45,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-46,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-47,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-48,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-49,2,0.5961,0.5961,0.5711,0.6210,0.0353,2,100.00,0.6210;0.5711,sub-30_sub-49;sub-6_sub-49
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-5,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-50,1,0.5133,0.5133,0.5133,0.5133,0.0000,1,100.00,0.5133,sub-35_sub-50
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-51,1,0.5996,0.5996,0.5996,0.5996,0.0000,1,100.00,0.5996,sub-18_sub-51
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-52,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-53,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-54,3,0.4886,0.5127,0.4145,0.5385,0.0654,2,66.67,0.4145;0.5385;0.5127,sub-6_sub-54;sub-2_sub-54;sub-11_sub-54
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-55,1,0.6221,0.6221,0.6221,0.6221,0.0000,1,100.00,0.6221,sub-24_sub-55
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-56,1,0.7659,0.7659,0.7659,0.7659,0.0000,1,100.00,0.7659,sub-23_sub-56
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-57,1,0.5963,0.5963,0.5963,0.5963,0.0000,1,100.00,0.5963,sub-18_sub-57
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-58,2,0.5627,0.5627,0.5470,0.5783,0.0221,2,100.00,0.5783;0.5470,sub-7_sub-58;sub-14_sub-58
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-59,1,0.4226,0.4226,0.4226,0.4226,0.0000,0,0.00,0.4226,sub-11_sub-59
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-6,2,0.4928,0.4928,0.4145,0.5711,0.1108,1,50.00,0.4145;0.5711,sub-6_sub-54;sub-6_sub-49
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-60,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-61,2,0.5445,0.5445,0.5272,0.5617,0.0244,2,100.00,0.5272;0.5617,sub-15_sub-61;sub-14_sub-61
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-62,2,0.7160,0.7160,0.6448,0.7872,0.1006,2,100.00,0.6448;0.7872,sub-3_sub-62;sub-17_sub-62
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-63,1,0.5466,0.5466,0.5466,0.5466,0.0000,1,100.00,0.5466,sub-19_sub-63
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-64,1,0.8404,0.8404,0.8404,0.8404,0.0000,1,100.00,0.8404,sub-15_sub-64
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-65,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-7,1,0.5783,0.5783,0.5783,0.5783,0.0000,1,100.00,0.5783,sub-7_sub-58
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-8,1,0.6197,0.6197,0.6197,0.6197,0.0000,1,100.00,0.6197,sub-8_sub-37
PCA_L_2_Random,"SVM (C=0.1, gamma=auto, kernel=rbf)",sub-9,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-1,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-11,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-12,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-13,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-14,2,0.5652,0.5652,0.5273,0.6032,0.0537,2,100.00,0.6032;0.5273,sub-14_sub-44;sub-14_sub-61
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-15,1,0.5711,0.5711,0.5711,0.5711,0.0000,1,100.00,0.5711,sub-15_sub-64
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-16,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-17,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-18,2,0.5446,0.5446,0.5084,0.5808,0.0512,2,100.00,0.5084;0.5808,sub-18_sub-41;sub-18_sub-51
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-19,1,0.5547,0.5547,0.5547,0.5547,0.0000,1,100.00,0.5547,sub-19_sub-39
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-2,1,0.5941,0.5941,0.5941,0.5941,0.0000,1,100.00,0.5941,sub-2_sub-39
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-20,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-21,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-22,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-23,1,0.7259,0.7259,0.7259,0.7259,0.0000,1,100.00,0.7259,sub-23_sub-56
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-24,1,0.7166,0.7166,0.7166,0.7166,0.0000,1,100.00,0.7166,sub-24_sub-48
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-25,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-26,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-27,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-28,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-29,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-3,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-30,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-31,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-32,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-33,1,0.6255,0.6255,0.6255,0.6255,0.0000,1,100.00,0.6255,sub-33_sub-56
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-34,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"XGBoost (depth=3, estimators=100, rate=0.2, subsample=0.7)",sub-35,1,0.5113,0.5113,0.5113,0.5113,0.0000,1,100.00,0.5113,sub-35_sub-50
