Experiment,Model×Hyperparameter,Subject,N_Folds,Mean_Accuracy,Median_Accuracy,Min_Accuracy,Max_Accuracy,Std_Dev,N_Correctly_Classified,Pct_Correctly_Classified,Fold_Accuracies,Fold_IDs
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-34,1,0.7791,0.7791,0.7791,0.7791,0.0000,1,100.00,0.7791,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-35,2,0.6587,0.6587,0.5384,0.7791,0.1703,2,100.00,0.5384;0.7791,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61;sub-11_sub-34_sub-35_sub-37_sub-47_sub-56
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-36,1,0.6364,0.6364,0.6364,0.6364,0.0000,1,100.00,0.6364,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-37,1,0.7791,0.7791,0.7791,0.7791,0.0000,1,100.00,0.7791,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-38,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-39,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-4,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-40,2,0.7133,0.7133,0.6508,0.7759,0.0884,2,100.00,0.6508;0.7759,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58;sub-12_sub-17_sub-33_sub-40_sub-53_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-41,3,0.6922,0.6841,0.6173,0.7751,0.0792,3,100.00,0.6173;0.6841;0.7751,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61;sub-2_sub-8_sub-18_sub-41_sub-44_sub-60;sub-15_sub-24_sub-26_sub-41_sub-52_sub-53
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-42,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-43,1,0.6508,0.6508,0.6508,0.6508,0.0000,1,100.00,0.6508,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-44,1,0.6841,0.6841,0.6841,0.6841,0.0000,1,100.00,0.6841,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-45,1,0.8154,0.8154,0.8154,0.8154,0.0000,1,100.00,0.8154,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-46,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-47,1,0.7791,0.7791,0.7791,0.7791,0.0000,1,100.00,0.7791,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-48,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-49,1,0.8711,0.8711,0.8711,0.8711,0.0000,1,100.00,0.8711,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-5,1,0.6173,0.6173,0.6173,0.6173,0.0000,1,100.00,0.6173,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-50,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-51,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-52,1,0.7751,0.7751,0.7751,0.7751,0.0000,1,100.00,0.7751,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-53,2,0.7755,0.7755,0.7751,0.7759,0.0005,2,100.00,0.7759;0.7751,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64;sub-15_sub-24_sub-26_sub-41_sub-52_sub-53
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-54,2,0.6269,0.6269,0.6173,0.6364,0.0135,2,100.00,0.6173;0.6364,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61;sub-2_sub-13_sub-36_sub-54_sub-57_sub-59
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-55,1,0.8154,0.8154,0.8154,0.8154,0.0000,1,100.00,0.8154,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-56,1,0.7791,0.7791,0.7791,0.7791,0.0000,1,100.00,0.7791,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-57,2,0.7537,0.7537,0.6364,0.8711,0.1659,2,100.00,0.8711;0.6364,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65;sub-2_sub-13_sub-36_sub-54_sub-57_sub-59
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-58,1,0.6508,0.6508,0.6508,0.6508,0.0000,1,100.00,0.6508,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-59,2,0.5874,0.5874,0.5384,0.6364,0.0693,2,100.00,0.5384;0.6364,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61;sub-2_sub-13_sub-36_sub-54_sub-57_sub-59
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-6,1,0.6173,0.6173,0.6173,0.6173,0.0000,1,100.00,0.6173,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-60,2,0.6112,0.6112,0.5384,0.6841,0.1030,2,100.00,0.5384;0.6841,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61;sub-2_sub-8_sub-18_sub-41_sub-44_sub-60
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-61,2,0.5778,0.5778,0.5384,0.6173,0.0558,2,100.00,0.5384;0.6173,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61;sub-5_sub-6_sub-32_sub-41_sub-54_sub-61
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-62,1,0.8154,0.8154,0.8154,0.8154,0.0000,1,100.00,0.8154,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-63,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-64,1,0.7759,0.7759,0.7759,0.7759,0.0000,1,100.00,0.7759,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-65,1,0.8711,0.8711,0.8711,0.8711,0.0000,1,100.00,0.8711,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-7,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-8,1,0.6841,0.6841,0.6841,0.6841,0.0000,1,100.00,0.6841,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-9,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-1,1,0.5650,0.5650,0.5650,0.5650,0.0000,1,100.00,0.5650,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-11,3,0.6488,0.6892,0.5650,0.6921,0.0725,3,100.00,0.6892;0.5650;0.6921,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59;sub-1_sub-11_sub-28_sub-41_sub-45_sub-47;sub-11_sub-27_sub-32_sub-43_sub-52_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-12,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-13,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-14,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-15,1,0.7434,0.7434,0.7434,0.7434,0.0000,1,100.00,0.7434,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-16,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-17,1,0.7482,0.7482,0.7482,0.7482,0.0000,1,100.00,0.7482,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-18,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-19,1,0.6921,0.6921,0.6921,0.6921,0.0000,1,100.00,0.6921,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-2,1,0.7434,0.7434,0.7434,0.7434,0.0000,1,100.00,0.7434,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-20,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-21,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-22,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-23,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-24,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-25,1,0.6892,0.6892,0.6892,0.6892,0.0000,1,100.00,0.6892,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-26,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-27,1,0.6921,0.6921,0.6921,0.6921,0.0000,1,100.00,0.6921,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-28,2,0.6286,0.6286,0.5650,0.6921,0.0899,2,100.00,0.5650;0.6921,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47;sub-19_sub-28_sub-30_sub-59_sub-60_sub-62
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-29,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-3,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-30,2,0.6906,0.6906,0.6892,0.6921,0.0021,2,100.00,0.6892;0.6921,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59;sub-19_sub-28_sub-30_sub-59_sub-60_sub-62
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-31,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-32,1,0.6921,0.6921,0.6921,0.6921,0.0000,1,100.00,0.6921,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-33,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-34,1,0.7482,0.7482,0.7482,0.7482,0.0000,1,100.00,0.7482,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-35,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-36,2,0.7458,0.7458,0.7434,0.7482,0.0033,2,100.00,0.7434;0.7482,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55;sub-17_sub-34_sub-36_sub-37_sub-58_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-37,2,0.7458,0.7458,0.7434,0.7482,0.0033,2,100.00,0.7434;0.7482,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55;sub-17_sub-34_sub-36_sub-37_sub-58_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-38,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-39,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-4,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-40,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-41,1,0.5650,0.5650,0.5650,0.5650,0.0000,1,100.00,0.5650,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-42,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-43,1,0.6921,0.6921,0.6921,0.6921,0.0000,1,100.00,0.6921,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-44,1,0.7434,0.7434,0.7434,0.7434,0.0000,1,100.00,0.7434,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-45,2,0.6271,0.6271,0.5650,0.6892,0.0878,2,100.00,0.6892;0.5650,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59;sub-1_sub-11_sub-28_sub-41_sub-45_sub-47
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-46,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-47,1,0.5650,0.5650,0.5650,0.5650,0.0000,1,100.00,0.5650,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-48,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-49,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-5,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-50,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-51,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-52,1,0.6921,0.6921,0.6921,0.6921,0.0000,1,100.00,0.6921,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-53,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-54,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-55,1,0.7434,0.7434,0.7434,0.7434,0.0000,1,100.00,0.7434,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-56,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-57,1,0.6892,0.6892,0.6892,0.6892,0.0000,1,100.00,0.6892,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-58,1,0.7482,0.7482,0.7482,0.7482,0.0000,1,100.00,0.7482,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-59,2,0.6906,0.6906,0.6892,0.6921,0.0021,2,100.00,0.6892;0.6921,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59;sub-19_sub-28_sub-30_sub-59_sub-60_sub-62
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-6,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-60,1,0.6921,0.6921,0.6921,0.6921,0.0000,1,100.00,0.6921,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-61,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-62,1,0.6921,0.6921,0.6921,0.6921,0.0000,1,100.00,0.6921,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-63,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-64,2,0.7201,0.7201,0.6921,0.7482,0.0396,2,100.00,0.6921;0.7482,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64;sub-17_sub-34_sub-36_sub-37_sub-58_sub-64
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-65,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-7,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-8,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-9,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-1,1,0.7310,0.7310,0.7310,0.7310,0.0000,1,100.00,0.7310,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47
ANOVA_L_6_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
ANOVA_L_6_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-11,5,0.7025,0.7310,0.5013,0.8200,0.1196,5,100.00,0.5013;0.7310;0.8200;0.7128;0.7474,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59;sub-1_sub-11_sub-28_sub-41_sub-45_sub-47;sub-11_sub-34_sub-35_sub-37_sub-47_sub-56;sub-11_sub-27_sub-32_sub-43_sub-52_sub-64;sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
ANOVA_L_6_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-12,1,0.8268,0.8268,0.8268,0.8268,0.0000,1,100.00,0.8268,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64
ANOVA_L_6_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-13,1,0.6500,0.6500,0.6500,0.6500,0.0000,1,100.00,0.6500,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59
ANOVA_L_6_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-14,3,0.7130,0.7055,0.5775,0.8559,0.1394,3,100.00,0.7055;0.8559;0.5775,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-14_sub-21_sub-32_sub-49_sub-57_sub-65;sub-14_sub-28_sub-35_sub-59_sub-60_sub-61
ANOVA_L_6_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-15,2,0.7603,0.7603,0.7414,0.7793,0.0268,2,100.00,0.7414;0.7793,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53;sub-15_sub-27_sub-29_sub-45_sub-55_sub-62
ANOVA_L_6_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-16,1,0.6199,0.6199,0.6199,0.6199,0.0000,1,100.00,0.6199,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58
ANOVA_L_6_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-17,3,0.7697,0.7987,0.6837,0.8268,0.0758,3,100.00,0.6837;0.8268;0.7987,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60;sub-12_sub-17_sub-33_sub-40_sub-53_sub-64;sub-17_sub-34_sub-36_sub-37_sub-58_sub-64
ANOVA_L_6_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-18,2,0.7194,0.7194,0.6914,0.7474,0.0396,2,100.00,0.6914;0.7474,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60;sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
ANOVA_L_6_Random,"SVM (C=0.1, gamma=auto, kernel=linear)",sub-19,1,0.6263,0.6263,0.6263,0.6263,0.0000,1,100.00,0.6263,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62
