Experiment,Model×Hyperparameter,Subject,N_Folds,Mean_Accuracy,Median_Accuracy,Min_Accuracy,Max_Accuracy,Std_Dev,N_Correctly_Classified,Pct_Correctly_Classified,Fold_Accuracies,Fold_IDs
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-1,1,0.5585,0.5585,0.5585,0.5585,0.0000,1,100.00,0.5585,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-10,1,0.4733,0.4733,0.4733,0.4733,0.0000,0,0.00,0.4733,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-11,1,0.5585,0.5585,0.5585,0.5585,0.0000,1,100.00,0.5585,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-12,1,0.6931,0.6931,0.6931,0.6931,0.0000,1,100.00,0.6931,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-13,1,0.5110,0.5110,0.5110,0.5110,0.0000,1,100.00,0.5110,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-14,1,0.5034,0.5034,0.5034,0.5034,0.0000,1,100.00,0.5034,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-15,4,0.5186,0.5029,0.4924,0.5761,0.0388,2,50.00,0.4994;0.4924;0.5761;0.5064,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55;sub-4_sub-5_sub-15_sub-38_sub-39_sub-65;sub-3_sub-15_sub-21_sub-39_sub-45_sub-49;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-16,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-17,2,0.7084,0.7084,0.6931,0.7237,0.0216,2,100.00,0.6931;0.7237,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64;sub-17_sub-34_sub-36_sub-37_sub-58_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-18,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-19,1,0.6166,0.6166,0.6166,0.6166,0.0000,1,100.00,0.6166,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-2,1,0.4994,0.4994,0.4994,0.4994,0.0000,0,0.00,0.4994,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-20,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-21,2,0.5413,0.5413,0.5064,0.5761,0.0493,2,100.00,0.5761;0.5064,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-22,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-23,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-24,1,0.5110,0.5110,0.5110,0.5110,0.0000,1,100.00,0.5110,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-25,1,0.5438,0.5438,0.5438,0.5438,0.0000,1,100.00,0.5438,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-26,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-27,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-28,3,0.5595,0.5585,0.5034,0.6166,0.0566,3,100.00,0.5585;0.5034;0.6166,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47;sub-14_sub-28_sub-35_sub-59_sub-60_sub-61;sub-8_sub-19_sub-28_sub-37_sub-42_sub-51
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-29,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-3,1,0.5761,0.5761,0.5761,0.5761,0.0000,1,100.00,0.5761,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-30,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-31,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-32,2,0.5132,0.5132,0.4733,0.5531,0.0564,1,50.00,0.4733;0.5531,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46;sub-5_sub-6_sub-32_sub-41_sub-54_sub-61
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-33,1,0.6931,0.6931,0.6931,0.6931,0.0000,1,100.00,0.6931,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-34,1,0.7237,0.7237,0.7237,0.7237,0.0000,1,100.00,0.7237,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-35,1,0.5034,0.5034,0.5034,0.5034,0.0000,1,100.00,0.5034,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-36,4,0.5507,0.5029,0.4733,0.7237,0.1162,2,50.00,0.4994;0.4733;0.7237;0.5064,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55;sub-10_sub-32_sub-36_sub-38_sub-43_sub-46;sub-17_sub-34_sub-36_sub-37_sub-58_sub-64;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-37,3,0.6132,0.6166,0.4994,0.7237,0.1122,2,66.67,0.4994;0.6166;0.7237,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55;sub-8_sub-19_sub-28_sub-37_sub-42_sub-51;sub-17_sub-34_sub-36_sub-37_sub-58_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-38,4,0.4958,0.4994,0.4733,0.5110,0.0169,2,50.00,0.4733;0.4924;0.5110;0.5064,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46;sub-4_sub-5_sub-15_sub-38_sub-39_sub-65;sub-5_sub-13_sub-24_sub-38_sub-44_sub-58;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-39,2,0.5343,0.5343,0.4924,0.5761,0.0592,1,50.00,0.4924;0.5761,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65;sub-3_sub-15_sub-21_sub-39_sub-45_sub-49
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-4,1,0.4924,0.4924,0.4924,0.4924,0.0000,0,0.00,0.4924,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-40,1,0.6931,0.6931,0.6931,0.6931,0.0000,1,100.00,0.6931,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-41,2,0.5558,0.5558,0.5531,0.5585,0.0038,2,100.00,0.5585;0.5531,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47;sub-5_sub-6_sub-32_sub-41_sub-54_sub-61
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-42,1,0.6166,0.6166,0.6166,0.6166,0.0000,1,100.00,0.6166,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-43,1,0.4733,0.4733,0.4733,0.4733,0.0000,0,0.00,0.4733,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-44,2,0.5052,0.5052,0.4994,0.5110,0.0082,1,50.00,0.4994;0.5110,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55;sub-5_sub-13_sub-24_sub-38_sub-44_sub-58
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-45,2,0.5673,0.5673,0.5585,0.5761,0.0125,2,100.00,0.5585;0.5761,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47;sub-3_sub-15_sub-21_sub-39_sub-45_sub-49
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-46,2,0.5085,0.5085,0.4733,0.5438,0.0498,1,50.00,0.4733;0.5438,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46;sub-6_sub-8_sub-25_sub-46_sub-54_sub-63
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-47,1,0.5585,0.5585,0.5585,0.5585,0.0000,1,100.00,0.5585,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-48,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-49,1,0.5761,0.5761,0.5761,0.5761,0.0000,1,100.00,0.5761,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-5,3,0.5188,0.5110,0.4924,0.5531,0.0311,2,66.67,0.5531;0.4924;0.5110,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61;sub-4_sub-5_sub-15_sub-38_sub-39_sub-65;sub-5_sub-13_sub-24_sub-38_sub-44_sub-58
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-50,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-51,1,0.6166,0.6166,0.6166,0.6166,0.0000,1,100.00,0.6166,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-52,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-53,1,0.6931,0.6931,0.6931,0.6931,0.0000,1,100.00,0.6931,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-54,2,0.5484,0.5484,0.5438,0.5531,0.0066,2,100.00,0.5531;0.5438,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61;sub-6_sub-8_sub-25_sub-46_sub-54_sub-63
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-55,1,0.4994,0.4994,0.4994,0.4994,0.0000,0,0.00,0.4994,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-56,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-57,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-58,2,0.6173,0.6173,0.5110,0.7237,0.1504,2,100.00,0.5110;0.7237,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58;sub-17_sub-34_sub-36_sub-37_sub-58_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-59,1,0.5034,0.5034,0.5034,0.5034,0.0000,1,100.00,0.5034,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-6,2,0.5484,0.5484,0.5438,0.5531,0.0066,2,100.00,0.5531;0.5438,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61;sub-6_sub-8_sub-25_sub-46_sub-54_sub-63
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-60,1,0.5034,0.5034,0.5034,0.5034,0.0000,1,100.00,0.5034,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-61,3,0.5210,0.5064,0.5034,0.5531,0.0279,3,100.00,0.5034;0.5531;0.5064,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61;sub-5_sub-6_sub-32_sub-41_sub-54_sub-61;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-62,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-63,2,0.5251,0.5251,0.5064,0.5438,0.0264,2,100.00,0.5438;0.5064,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-64,2,0.7084,0.7084,0.6931,0.7237,0.0216,2,100.00,0.6931;0.7237,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64;sub-17_sub-34_sub-36_sub-37_sub-58_sub-64
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-65,1,0.4924,0.4924,0.4924,0.4924,0.0000,0,0.00,0.4924,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-7,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-8,2,0.5802,0.5802,0.5438,0.6166,0.0515,2,100.00,0.6166;0.5438,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51;sub-6_sub-8_sub-25_sub-46_sub-54_sub-63
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=15, weights=uniform)",sub-9,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-1,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-10,1,0.4851,0.4851,0.4851,0.4851,0.0000,0,0.00,0.4851,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-11,2,0.4920,0.4920,0.4707,0.5134,0.0302,1,50.00,0.4707;0.5134,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56;sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-12,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-13,2,0.5810,0.5810,0.4779,0.6841,0.1458,1,50.00,0.4779;0.6841,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59;sub-7_sub-13_sub-16_sub-43_sub-51_sub-54
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-14,2,0.5278,0.5278,0.5170,0.5386,0.0152,2,100.00,0.5170;0.5386,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65;sub-14_sub-32_sub-35_sub-41_sub-60_sub-65
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-15,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-16,3,0.5860,0.5706,0.5034,0.6841,0.0913,3,100.00,0.5034;0.5706;0.6841,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65;sub-16_sub-27_sub-31_sub-40_sub-43_sub-58;sub-7_sub-13_sub-16_sub-43_sub-51_sub-54
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-17,1,0.4851,0.4851,0.4851,0.4851,0.0000,0,0.00,0.4851,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-18,1,0.5134,0.5134,0.5134,0.5134,0.0000,1,100.00,0.5134,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-19,1,0.5260,0.5260,0.5260,0.5260,0.0000,1,100.00,0.5260,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-2,2,0.5133,0.5133,0.4779,0.5487,0.0500,1,50.00,0.4779;0.5487,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59;sub-2_sub-8_sub-32_sub-48_sub-63_sub-65
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-20,1,0.5034,0.5034,0.5034,0.5034,0.0000,1,100.00,0.5034,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-21,1,0.5170,0.5170,0.5170,0.5170,0.0000,1,100.00,0.5170,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-22,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-23,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-24,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-25,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-26,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-27,1,0.5706,0.5706,0.5706,0.5706,0.0000,1,100.00,0.5706,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-28,1,0.5260,0.5260,0.5260,0.5260,0.0000,1,100.00,0.5260,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-29,2,0.5151,0.5151,0.5129,0.5172,0.0030,2,100.00,0.5129;0.5172,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47;sub-5_sub-29_sub-36_sub-38_sub-40_sub-57
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-3,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-30,2,0.5056,0.5056,0.4851,0.5260,0.0289,1,50.00,0.4851;0.5260,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60;sub-19_sub-28_sub-30_sub-59_sub-60_sub-62
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-31,1,0.5706,0.5706,0.5706,0.5706,0.0000,1,100.00,0.5706,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-32,3,0.5348,0.5386,0.5170,0.5487,0.0162,3,100.00,0.5170;0.5386;0.5487,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65;sub-14_sub-32_sub-35_sub-41_sub-60_sub-65;sub-2_sub-8_sub-32_sub-48_sub-63_sub-65
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-33,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-34,2,0.4918,0.4918,0.4707,0.5129,0.0299,1,50.00,0.5129;0.4707,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47;sub-11_sub-34_sub-35_sub-37_sub-47_sub-56
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-35,2,0.5046,0.5046,0.4707,0.5386,0.0480,1,50.00,0.4707;0.5386,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56;sub-14_sub-32_sub-35_sub-41_sub-60_sub-65
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-36,2,0.4976,0.4976,0.4779,0.5172,0.0278,1,50.00,0.5172;0.4779,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57;sub-2_sub-13_sub-36_sub-54_sub-57_sub-59
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-37,1,0.4707,0.4707,0.4707,0.4707,0.0000,0,0.00,0.4707,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-38,1,0.5172,0.5172,0.5172,0.5172,0.0000,1,100.00,0.5172,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-39,1,0.5129,0.5129,0.5129,0.5129,0.0000,1,100.00,0.5129,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-4,1,0.5034,0.5034,0.5034,0.5034,0.0000,1,100.00,0.5034,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-40,2,0.5439,0.5439,0.5172,0.5706,0.0377,2,100.00,0.5706;0.5172,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58;sub-5_sub-29_sub-36_sub-38_sub-40_sub-57
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-41,2,0.5119,0.5119,0.4851,0.5386,0.0378,1,50.00,0.4851;0.5386,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60;sub-14_sub-32_sub-35_sub-41_sub-60_sub-65
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-42,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-43,2,0.6273,0.6273,0.5706,0.6841,0.0803,2,100.00,0.5706;0.6841,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58;sub-7_sub-13_sub-16_sub-43_sub-51_sub-54
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-44,4,0.5037,0.5082,0.4851,0.5134,0.0132,3,75.00,0.5034;0.5129;0.4851;0.5134,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65;sub-8_sub-29_sub-34_sub-39_sub-44_sub-47;sub-10_sub-17_sub-30_sub-41_sub-44_sub-60;sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-45,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-46,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-47,2,0.4918,0.4918,0.4707,0.5129,0.0299,1,50.00,0.5129;0.4707,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47;sub-11_sub-34_sub-35_sub-37_sub-47_sub-56
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-48,1,0.5487,0.5487,0.5487,0.5487,0.0000,1,100.00,0.5487,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-49,1,0.5170,0.5170,0.5170,0.5170,0.0000,1,100.00,0.5170,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-5,2,0.5153,0.5153,0.5134,0.5172,0.0027,2,100.00,0.5172;0.5134,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57;sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-50,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-51,1,0.6841,0.6841,0.6841,0.6841,0.0000,1,100.00,0.6841,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-52,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-53,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-54,3,0.5585,0.5134,0.4779,0.6841,0.1102,2,66.67,0.4779;0.6841;0.5134,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59;sub-7_sub-13_sub-16_sub-43_sub-51_sub-54;sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
PCA_L_6_Random,"KNN (metric=euclidean, neighbors=1, weights=uniform)",sub-55,1,0.5034,0.5034,0.5034,0.5034,0.0000,1,100.00,0.5034,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65
