Subject,Fold,Model,Accuracy
sub-18,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,SVM,0.6460
sub-18,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,MLP_(Neural_Network),0.6944
sub-18,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,KNN,0.7155
sub-18,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,XGBoost,0.6540
sub-18,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,SVM,0.6914
sub-18,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,MLP_(Neural_Network),0.6841
sub-18,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,KNN,0.7342
sub-18,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,XGBoost,0.6961
sub-18,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,SVM,0.7474
sub-18,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,MLP_(Neural_Network),0.7425
sub-19,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,KNN,0.6643
sub-19,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,XGBoost,0.8132
sub-19,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,SVM,0.7608
sub-19,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,KNN,0.6938
sub-19,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,XGBoost,0.6133
sub-19,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,SVM,0.7123
sub-19,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,MLP_(Neural_Network),0.7196
sub-19,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,KNN,0.6589
sub-19,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,XGBoost,0.7181
sub-19,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,SVM,0.6263
sub-19,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,MLP_(Neural_Network),0.6921
sub-20,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,KNN,0.6780
sub-20,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,XGBoost,0.7836
sub-20,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,SVM,0.6722
sub-20,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,MLP_(Neural_Network),0.8260
sub-20,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,KNN,0.7001
sub-20,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,XGBoost,0.7918
sub-20,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,SVM,0.7238
sub-20,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,MLP_(Neural_Network),0.7590
sub-20,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,KNN,0.6953
sub-20,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,XGBoost,0.6647
sub-20,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,SVM,0.6375
sub-20,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,MLP_(Neural_Network),0.6985
sub-21,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,KNN,0.7891
sub-21,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,XGBoost,0.8605
sub-21,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,SVM,0.8559
sub-21,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,MLP_(Neural_Network),0.8711
sub-21,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,KNN,0.6704
sub-21,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,XGBoost,0.7184
sub-21,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,SVM,0.6604
sub-21,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,MLP_(Neural_Network),0.7667
sub-21,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,KNN,0.5757
sub-21,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,XGBoost,0.6265
sub-21,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,SVM,0.5058
sub-21,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,MLP_(Neural_Network),0.5653
sub-22,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,KNN,0.7745
sub-22,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,XGBoost,0.7630
sub-22,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,SVM,0.8364
sub-22,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,KNN,0.6331
sub-22,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,XGBoost,0.5998
sub-22,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,SVM,0.6401
sub-23,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,KNN,0.6994
sub-23,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,XGBoost,0.7366
sub-23,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,SVM,0.6837
sub-23,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,MLP_(Neural_Network),0.6949
sub-23,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,KNN,0.7574
sub-23,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,XGBoost,0.7181
sub-23,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,SVM,0.7053
sub-23,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,MLP_(Neural_Network),0.7759
sub-24,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,KNN,0.7365
sub-24,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,XGBoost,0.7285
sub-24,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,SVM,0.6460
sub-24,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,MLP_(Neural_Network),0.6944
sub-24,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,KNN,0.7665
sub-24,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,XGBoost,0.6792
sub-24,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,SVM,0.6747
sub-24,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,MLP_(Neural_Network),0.7267
sub-24,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,KNN,0.7578
sub-24,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,XGBoost,0.6471
sub-24,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,SVM,0.7414
sub-24,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,MLP_(Neural_Network),0.7751
sub-25,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,KNN,0.5567
sub-25,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,XGBoost,0.5586
sub-25,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,SVM,0.5013
sub-25,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,MLP_(Neural_Network),0.6892
sub-25,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,KNN,0.6455
sub-25,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,XGBoost,0.6042
sub-25,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,SVM,0.6511
sub-25,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,MLP_(Neural_Network),0.6127
sub-25,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,KNN,0.5780
sub-25,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,XGBoost,0.5649
sub-25,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,SVM,0.4986
sub-25,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,MLP_(Neural_Network),0.5265
sub-26,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,KNN,0.7288
sub-26,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,XGBoost,0.7933
sub-26,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,SVM,0.6743
sub-26,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,MLP_(Neural_Network),0.7947
sub-26,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,KNN,0.7001
sub-26,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,XGBoost,0.7918
sub-26,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,SVM,0.7238
sub-26,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,MLP_(Neural_Network),0.7590
sub-26,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,KNN,0.7578
sub-26,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,XGBoost,0.6471
sub-26,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,SVM,0.7414
sub-26,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,MLP_(Neural_Network),0.7751
sub-26,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,KNN,0.8264
sub-26,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,XGBoost,0.8608
sub-26,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,SVM,0.6926
sub-26,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,MLP_(Neural_Network),0.8781
sub-27,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,KNN,0.6856
sub-27,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,XGBoost,0.6297
sub-27,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,SVM,0.6199
sub-27,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,MLP_(Neural_Network),0.6508
sub-27,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,KNN,0.7574
sub-27,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,XGBoost,0.7181
sub-27,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,SVM,0.7053
sub-27,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,MLP_(Neural_Network),0.7759
sub-27,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,KNN,0.7228
sub-27,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,XGBoost,0.6855
sub-27,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,SVM,0.7128
sub-27,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,MLP_(Neural_Network),0.6921
sub-27,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,KNN,0.7874
sub-27,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,XGBoost,0.8104
sub-27,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,SVM,0.7793
sub-27,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,MLP_(Neural_Network),0.8154
sub-28,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,KNN,0.7574
sub-28,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,XGBoost,0.7181
sub-28,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,SVM,0.7053
sub-28,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,MLP_(Neural_Network),0.7759
sub-28,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,KNN,0.7259
sub-28,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,XGBoost,0.5376
sub-28,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,SVM,0.7310
sub-28,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,MLP_(Neural_Network),0.5650
sub-28,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,KNN,0.6193
sub-28,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,XGBoost,0.5766
sub-28,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,SVM,0.5775
sub-28,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,MLP_(Neural_Network),0.5384
sub-28,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,KNN,0.6456
sub-28,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,XGBoost,0.4865
sub-28,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,SVM,0.5879
sub-28,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,KNN,0.6455
sub-28,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,XGBoost,0.6042
sub-28,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,SVM,0.6511
sub-28,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,MLP_(Neural_Network),0.6127
sub-28,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,KNN,0.6938
sub-28,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,XGBoost,0.6133
sub-28,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,SVM,0.7123
sub-28,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,MLP_(Neural_Network),0.7196
sub-28,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,KNN,0.6589
sub-28,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,XGBoost,0.7181
sub-28,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,SVM,0.6263
sub-28,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,MLP_(Neural_Network),0.6921
sub-29,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,KNN,0.6524
sub-29,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,XGBoost,0.6369
sub-29,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,SVM,0.7596
sub-29,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,MLP_(Neural_Network),0.7249
sub-29,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,KNN,0.6599
sub-29,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,XGBoost,0.6557
sub-29,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,SVM,0.6375
sub-29,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,MLP_(Neural_Network),0.7269
sub-29,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,KNN,0.7874
sub-29,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,XGBoost,0.8104
sub-29,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,SVM,0.7793
sub-29,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,MLP_(Neural_Network),0.8154
sub-30,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,KNN,0.5567
sub-30,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,XGBoost,0.5586
sub-30,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,SVM,0.5013
sub-30,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,MLP_(Neural_Network),0.6892
sub-30,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,KNN,0.6525
sub-30,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,XGBoost,0.5990
sub-30,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,SVM,0.6240
sub-30,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,MLP_(Neural_Network),0.6861
sub-30,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,KNN,0.7365
sub-30,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,XGBoost,0.7285
sub-30,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,SVM,0.6460
sub-30,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,MLP_(Neural_Network),0.6944
sub-30,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,KNN,0.6589
sub-30,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,XGBoost,0.7181
sub-30,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,SVM,0.6263
sub-30,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,MLP_(Neural_Network),0.6921
sub-31,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,KNN,0.6856
sub-31,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,XGBoost,0.6297
sub-31,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,SVM,0.6199
sub-31,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,MLP_(Neural_Network),0.6508
sub-31,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,KNN,0.5513
sub-31,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,XGBoost,0.5783
sub-31,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,SVM,0.5333
sub-31,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,MLP_(Neural_Network),0.6375
sub-32,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,KNN,0.7891
sub-32,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,XGBoost,0.8605
sub-32,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,SVM,0.8559
sub-32,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,MLP_(Neural_Network),0.8711
sub-32,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,KNN,0.5112
sub-32,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,XGBoost,0.5181
sub-32,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,SVM,0.5739
sub-32,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,MLP_(Neural_Network),0.5309
sub-32,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,KNN,0.6284
sub-32,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,XGBoost,0.5736
sub-32,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,SVM,0.5382
sub-32,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,MLP_(Neural_Network),0.6173
sub-32,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,KNN,0.6766
sub-32,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,XGBoost,0.7325
sub-32,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,SVM,0.5196
sub-32,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,MLP_(Neural_Network),0.8430
sub-32,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,KNN,0.7228
sub-32,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,XGBoost,0.6855
sub-32,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,SVM,0.7128
sub-32,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,MLP_(Neural_Network),0.6921
sub-32,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,KNN,0.6251
sub-32,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,XGBoost,0.6954
sub-32,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,SVM,0.5375
sub-32,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,MLP_(Neural_Network),0.7488
sub-33,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,KNN,0.7752
sub-33,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,XGBoost,0.7558
sub-33,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,SVM,0.8268
sub-33,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,MLP_(Neural_Network),0.7759
sub-33,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,KNN,0.6953
sub-33,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,XGBoost,0.6647
sub-33,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,SVM,0.6375
sub-33,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,MLP_(Neural_Network),0.6985
sub-33,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,KNN,0.6331
sub-33,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,XGBoost,0.5998
sub-33,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,SVM,0.6401
sub-34,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,KNN,0.6524
sub-34,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,XGBoost,0.6369
sub-34,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,SVM,0.7596
sub-34,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,MLP_(Neural_Network),0.7249
sub-34,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,KNN,0.7592
sub-34,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,XGBoost,0.8053
sub-34,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,SVM,0.8200
sub-34,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,MLP_(Neural_Network),0.7791
sub-34,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,KNN,0.7626
sub-34,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,XGBoost,0.7439
sub-34,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,SVM,0.7987
sub-34,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,MLP_(Neural_Network),0.7482
sub-35,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,KNN,0.6951
sub-35,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,XGBoost,0.7309
sub-35,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,SVM,0.6638
sub-35,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,MLP_(Neural_Network),0.7306
sub-35,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,KNN,0.6193
sub-35,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,XGBoost,0.5766
sub-35,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,SVM,0.5775
sub-35,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,MLP_(Neural_Network),0.5384
sub-35,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,KNN,0.7592
sub-35,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,XGBoost,0.8053
sub-35,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,SVM,0.8200
sub-35,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,MLP_(Neural_Network),0.7791
sub-35,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,KNN,0.6303
sub-35,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,XGBoost,0.6556
sub-35,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,SVM,0.5391
sub-35,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,MLP_(Neural_Network),0.6420
sub-35,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,KNN,0.6766
sub-35,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,XGBoost,0.7325
sub-35,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,SVM,0.5196
sub-35,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,MLP_(Neural_Network),0.8430
sub-35,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,KNN,0.6770
sub-35,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,XGBoost,0.6409
sub-35,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,SVM,0.5427
sub-35,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,MLP_(Neural_Network),0.7033
sub-35,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,KNN,0.6241
sub-35,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,XGBoost,0.5610
sub-35,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,SVM,0.6825
sub-35,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,MLP_(Neural_Network),0.6489
sub-36,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,KNN,0.6353
sub-36,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,XGBoost,0.6789
sub-36,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,SVM,0.6332
sub-36,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,MLP_(Neural_Network),0.7434
sub-36,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,KNN,0.5112
sub-36,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,XGBoost,0.5181
sub-36,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,SVM,0.5739
sub-36,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,MLP_(Neural_Network),0.5309
sub-36,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,KNN,0.7626
sub-36,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,XGBoost,0.7439
sub-36,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,SVM,0.7987
sub-36,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,MLP_(Neural_Network),0.7482
sub-36,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,KNN,0.6599
sub-36,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,XGBoost,0.6557
sub-36,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,SVM,0.6375
sub-36,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,MLP_(Neural_Network),0.7269
sub-36,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,KNN,0.5513
sub-36,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,XGBoost,0.5783
sub-36,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,SVM,0.5333
sub-36,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,MLP_(Neural_Network),0.6375
sub-36,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,KNN,0.6191
sub-36,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,XGBoost,0.5274
sub-36,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,SVM,0.6500
sub-36,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,MLP_(Neural_Network),0.6364
sub-36,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,KNN,0.6770
sub-36,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,XGBoost,0.6409
sub-36,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,SVM,0.5427
sub-36,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,MLP_(Neural_Network),0.7033
sub-36,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,KNN,0.5757
sub-36,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,XGBoost,0.6265
sub-36,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,SVM,0.5058
sub-36,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,MLP_(Neural_Network),0.5653
sub-37,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,KNN,0.6353
sub-37,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,XGBoost,0.6789
sub-37,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,SVM,0.6332
sub-37,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,MLP_(Neural_Network),0.7434
sub-37,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,KNN,0.7288
sub-37,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,XGBoost,0.7933
sub-37,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,SVM,0.6743
sub-37,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,MLP_(Neural_Network),0.7947
sub-37,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,KNN,0.7592
sub-37,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,XGBoost,0.8053
sub-37,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,SVM,0.8200
sub-37,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,MLP_(Neural_Network),0.7791
sub-37,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,KNN,0.6938
sub-37,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,XGBoost,0.6133
sub-37,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,SVM,0.7123
sub-37,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,MLP_(Neural_Network),0.7196
