Subject,Fold,Model,Accuracy
sub-37,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,KNN,0.5788
sub-37,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,MLP_(Neural_Network),0.4770
sub-37,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,SVM,0.5409
sub-37,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,XGBoost,0.5210
sub-38,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,KNN,0.7429
sub-38,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,MLP_(Neural_Network),0.5982
sub-38,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,SVM,0.5071
sub-38,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,XGBoost,0.5929
sub-38,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,KNN,0.6500
sub-38,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,MLP_(Neural_Network),0.8179
sub-38,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,SVM,0.2750
sub-38,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,XGBoost,0.5643
sub-38,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,KNN,0.5911
sub-38,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,MLP_(Neural_Network),0.6232
sub-38,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,SVM,0.4786
sub-38,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,XGBoost,0.5268
sub-38,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,KNN,0.6357
sub-38,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,MLP_(Neural_Network),0.5946
sub-38,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,SVM,0.2268
sub-38,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,XGBoost,0.6661
sub-38,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,KNN,0.6643
sub-38,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,MLP_(Neural_Network),0.4446
sub-38,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,SVM,0.2411
sub-38,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,XGBoost,0.5839
sub-38,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,KNN,0.6893
sub-38,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,MLP_(Neural_Network),0.6589
sub-38,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,SVM,0.2518
sub-38,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,XGBoost,0.6179
sub-39,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,KNN,0.7148
sub-39,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,MLP_(Neural_Network),0.7843
sub-39,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,SVM,0.7255
sub-39,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,XGBoost,0.6399
sub-39,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,KNN,0.6934
sub-39,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,MLP_(Neural_Network),0.7255
sub-39,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,SVM,0.7344
sub-39,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,XGBoost,0.6132
sub-39,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,KNN,0.6667
sub-39,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,SVM,0.7112
sub-39,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,XGBoost,0.4599
sub-39,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,KNN,0.7219
sub-39,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,MLP_(Neural_Network),0.5989
sub-39,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,SVM,0.7255
sub-39,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,XGBoost,0.5829
sub-40,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,KNN,0.6969
sub-40,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,MLP_(Neural_Network),0.7343
sub-40,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,SVM,0.6378
sub-40,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,XGBoost,0.7441
sub-40,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,KNN,0.7697
sub-40,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,MLP_(Neural_Network),0.6831
sub-40,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,SVM,0.6260
sub-40,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,XGBoost,0.6890
sub-40,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,KNN,0.7402
sub-40,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,MLP_(Neural_Network),0.6496
sub-40,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,SVM,0.5925
sub-40,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,XGBoost,0.6811
sub-40,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,KNN,0.7323
sub-40,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,SVM,0.6358
sub-40,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,XGBoost,0.6575
sub-40,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,KNN,0.6575
sub-40,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,SVM,0.5945
sub-40,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,XGBoost,0.7382
sub-41,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,KNN,0.8941
sub-41,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,MLP_(Neural_Network),0.7847
sub-41,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,SVM,0.7552
sub-41,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,XGBoost,0.6441
sub-41,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,KNN,0.7917
sub-41,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,MLP_(Neural_Network),0.7188
sub-41,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,SVM,0.6146
sub-41,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,XGBoost,0.4601
sub-41,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,KNN,0.6424
sub-41,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,MLP_(Neural_Network),0.5191
sub-41,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,SVM,0.6181
sub-41,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,XGBoost,0.2899
sub-41,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,KNN,0.8490
sub-41,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,MLP_(Neural_Network),0.9236
sub-41,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,SVM,0.1962
sub-41,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,XGBoost,0.5208
sub-41,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,KNN,0.6892
sub-41,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,MLP_(Neural_Network),0.5764
sub-41,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,SVM,0.1806
sub-41,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,XGBoost,0.4062
sub-41,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,KNN,0.6962
sub-41,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,MLP_(Neural_Network),0.6250
sub-41,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,SVM,0.1875
sub-41,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,XGBoost,0.5764
sub-41,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,KNN,0.8090
sub-41,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,SVM,0.1753
sub-41,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,XGBoost,0.6615
sub-41,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,KNN,0.7170
sub-41,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,MLP_(Neural_Network),0.8507
sub-41,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,SVM,0.1962
sub-41,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,XGBoost,0.4931
sub-42,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,KNN,0.7776
sub-42,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,MLP_(Neural_Network),0.9324
sub-42,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,SVM,0.8541
sub-42,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,XGBoost,0.7829
sub-42,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,KNN,0.7580
sub-42,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,SVM,0.5071
sub-42,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,XGBoost,0.8683
sub-42,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,KNN,0.6477
sub-42,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,MLP_(Neural_Network),0.8541
sub-42,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,SVM,0.5267
sub-42,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,XGBoost,0.8612
sub-42,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,KNN,0.7883
sub-42,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,MLP_(Neural_Network),0.8719
sub-42,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,SVM,0.5979
sub-42,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,XGBoost,0.9359
sub-43,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,KNN,0.4049
sub-43,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,MLP_(Neural_Network),0.1530
sub-43,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,SVM,0.0877
sub-43,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,XGBoost,0.1884
sub-43,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,KNN,0.4571
sub-43,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,MLP_(Neural_Network),0.0951
sub-43,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,SVM,0.0261
sub-43,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,XGBoost,0.3228
sub-43,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,KNN,0.4683
sub-43,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,MLP_(Neural_Network),0.0914
sub-43,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,SVM,0.0243
sub-43,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,XGBoost,0.3451
sub-43,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,KNN,0.3078
sub-43,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,MLP_(Neural_Network),0.1847
sub-43,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,SVM,0.0690
sub-43,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,XGBoost,0.1922
sub-43,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,KNN,0.3955
sub-43,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,MLP_(Neural_Network),0.0690
sub-43,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,SVM,0.0205
sub-43,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,XGBoost,0.2351
sub-44,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,KNN,0.7312
sub-44,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,MLP_(Neural_Network),0.7072
sub-44,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,SVM,0.6164
sub-44,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,XGBoost,0.4127
sub-44,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,KNN,0.7021
sub-44,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,MLP_(Neural_Network),0.5223
sub-44,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,SVM,0.6079
sub-44,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,XGBoost,0.4675
sub-44,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,KNN,0.6798
sub-44,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,MLP_(Neural_Network),0.7312
sub-44,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,SVM,0.5736
sub-44,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,XGBoost,0.6284
sub-44,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,KNN,0.7312
sub-44,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,MLP_(Neural_Network),0.6147
sub-44,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,SVM,0.5736
sub-44,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,XGBoost,0.4795
sub-44,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,KNN,0.6781
sub-44,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,MLP_(Neural_Network),0.5325
sub-44,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,SVM,0.5514
sub-44,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,XGBoost,0.5942
sub-44,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,KNN,0.6901
sub-44,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,MLP_(Neural_Network),0.6764
sub-44,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,SVM,0.5976
sub-44,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,XGBoost,0.5137
sub-44,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,KNN,0.6952
sub-44,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,MLP_(Neural_Network),0.5548
sub-44,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,SVM,0.5325
sub-44,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,XGBoost,0.5068
sub-44,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,KNN,0.6250
sub-44,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,MLP_(Neural_Network),0.6216
sub-44,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,SVM,0.5445
sub-44,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,XGBoost,0.4829
sub-44,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,KNN,0.6832
sub-44,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,SVM,0.5342
sub-44,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,XGBoost,0.2466
sub-44,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,KNN,0.6370
sub-44,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,MLP_(Neural_Network),0.4418
sub-44,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,SVM,0.5325
sub-44,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,XGBoost,0.2911
sub-44,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,KNN,0.6216
sub-44,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,SVM,0.5411
sub-44,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,XGBoost,0.3562
sub-45,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,KNN,0.5154
sub-45,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,MLP_(Neural_Network),0.7490
sub-45,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,SVM,0.0463
sub-45,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,XGBoost,0.5270
sub-45,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,KNN,0.5521
sub-45,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,MLP_(Neural_Network),0.8514
sub-45,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,SVM,0.0444
sub-45,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,XGBoost,0.5347
sub-45,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,KNN,0.3842
sub-45,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,MLP_(Neural_Network),0.2124
sub-45,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,SVM,0.0367
sub-45,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,XGBoost,0.2317
sub-45,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,KNN,0.4305
sub-45,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,MLP_(Neural_Network),0.6100
sub-45,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,SVM,0.2471
sub-45,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,XGBoost,0.3938
sub-45,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,KNN,0.4247
sub-45,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,MLP_(Neural_Network),0.4035
sub-45,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,SVM,0.0444
sub-45,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,XGBoost,0.3417
sub-45,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,KNN,0.3977
sub-45,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,SVM,0.0444
sub-45,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,XGBoost,0.4421
sub-45,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,KNN,0.4884
sub-45,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,SVM,0.0444
sub-45,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,XGBoost,0.5367
sub-45,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,KNN,0.5097
sub-45,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,MLP_(Neural_Network),0.3784
sub-45,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,SVM,0.0676
sub-45,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,XGBoost,0.3398
sub-46,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,KNN,0.7871
sub-46,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,MLP_(Neural_Network),0.6323
sub-46,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,SVM,0.7032
sub-46,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,XGBoost,0.6086
sub-46,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,KNN,0.6516
sub-46,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,MLP_(Neural_Network),0.6688
sub-46,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,SVM,0.5978
sub-46,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,XGBoost,0.7527
sub-47,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,KNN,0.7294
sub-47,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,MLP_(Neural_Network),0.7196
sub-47,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,SVM,0.4412
sub-47,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,XGBoost,0.6824
sub-47,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,KNN,0.6902
sub-47,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,MLP_(Neural_Network),0.7196
sub-47,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,SVM,0.4431
sub-47,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,XGBoost,0.6784
sub-47,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,KNN,0.6686
sub-47,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,MLP_(Neural_Network),0.8686
sub-47,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,SVM,0.4216
sub-47,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,XGBoost,0.8471
sub-47,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,KNN,0.6725
sub-47,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,MLP_(Neural_Network),0.7686
sub-47,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,SVM,0.4196
sub-47,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,XGBoost,0.8039
sub-47,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,KNN,0.6706
sub-47,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,MLP_(Neural_Network),0.5412
sub-47,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,SVM,0.3863
sub-47,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,XGBoost,0.7784
sub-48,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,KNN,0.8563
sub-48,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,MLP_(Neural_Network),0.8393
sub-48,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,SVM,0.8242
sub-48,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,XGBoost,0.8752
sub-48,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,KNN,0.8450
sub-48,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,MLP_(Neural_Network),0.9036
sub-48,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,SVM,0.8147
sub-48,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,XGBoost,0.8847
sub-48,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,KNN,0.7826
sub-48,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,MLP_(Neural_Network),0.7524
sub-48,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,SVM,0.7127
sub-48,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,XGBoost,0.7391
sub-48,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,KNN,0.7637
sub-48,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,MLP_(Neural_Network),0.8242
sub-48,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,SVM,0.5180
sub-48,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,XGBoost,0.7335
sub-49,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,KNN,0.8170
sub-49,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,MLP_(Neural_Network),0.9827
sub-49,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,SVM,0.7168
sub-49,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,XGBoost,0.9672
sub-49,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,KNN,0.7129
sub-49,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,MLP_(Neural_Network),0.9461
sub-49,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,SVM,0.9326
sub-49,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,XGBoost,0.9152
sub-49,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,KNN,0.7168
sub-49,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,MLP_(Neural_Network),0.9653
sub-49,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,SVM,0.7225
sub-49,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,XGBoost,0.8863
sub-49,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,KNN,0.7611
sub-49,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,MLP_(Neural_Network),0.9961
sub-49,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,SVM,0.7476
sub-49,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,XGBoost,0.9094
sub-49,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,KNN,0.6416
sub-49,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,SVM,0.7476
sub-49,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,XGBoost,0.9441
sub-49,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,KNN,0.7206
sub-49,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,SVM,0.7457
sub-49,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,XGBoost,0.9884
sub-50,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,KNN,0.3737
sub-50,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,MLP_(Neural_Network),0.2818
sub-50,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,SVM,0.1023
sub-50,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,XGBoost,0.3445
sub-50,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,KNN,0.3152
sub-50,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,MLP_(Neural_Network),0.1795
sub-50,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,SVM,0.0605
sub-50,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,XGBoost,0.2923
sub-51,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,KNN,0.5100
sub-51,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,MLP_(Neural_Network),0.3209
sub-51,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,SVM,0.3433
sub-51,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,XGBoost,0.3582
sub-51,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,KNN,0.5572
sub-51,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,MLP_(Neural_Network),0.2363
sub-51,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,SVM,0.1095
sub-51,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,XGBoost,0.5920
sub-51,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,KNN,0.6318
sub-51,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,MLP_(Neural_Network),0.6418
sub-51,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,SVM,0.1219
sub-51,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,XGBoost,0.5896
sub-51,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,KNN,0.5721
sub-51,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,MLP_(Neural_Network),0.1219
sub-51,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,SVM,0.1020
sub-51,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,XGBoost,0.3806
sub-51,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,KNN,0.5771
sub-51,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,MLP_(Neural_Network),0.1866
sub-51,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,SVM,0.1045
sub-51,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,XGBoost,0.3657
sub-51,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,KNN,0.5224
sub-51,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,SVM,0.1169
sub-51,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,XGBoost,0.3234
sub-52,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,KNN,0.5893
sub-52,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,MLP_(Neural_Network),0.5020
sub-52,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,SVM,0.3810
sub-52,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,XGBoost,0.4127
sub-52,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,KNN,0.5992
sub-52,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,MLP_(Neural_Network),0.6488
