experiment,experiment_dir,experiment_type,feature_set,holdout_size_P,model,fold_id,task_id,hyperparams,test_accuracy,train_accuracy,test_f1,test_precision,test_recall,source_file
PCA_L_2_Random,grid_50_random_folds/PCA_L_2_ml_results,LPSO_Random_50,PCA,2,MLP,sub-7_sub-58,task_MLP_(Neural_Network)_46_8410,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.5330049261083744,0.9827494609206537,0.4023264015164038,0.7584180269481203,0.5330049261083744,grid_50_random_folds/PCA_L_2_ml_results/MLP_(Neural_Network)/sub-7_sub-58/task_MLP_(Neural_Network)_46_8410/results.json
PCA_L_2_Random,grid_50_random_folds/PCA_L_2_ml_results,LPSO_Random_50,PCA,2,MLP,sub-7_sub-58,task_MLP_(Neural_Network)_46_9455,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.5004926108374385,0.9947185849557799,0.33388082246279543,0.2504928535028756,0.5004926108374385,grid_50_random_folds/PCA_L_2_ml_results/MLP_(Neural_Network)/sub-7_sub-58/task_MLP_(Neural_Network)_46_9455/results.json
PCA_L_2_Random,grid_50_random_folds/PCA_L_2_ml_results,LPSO_Random_50,PCA,2,MLP,sub-8_sub-37,task_MLP_(Neural_Network)_47_2262,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.527542372881356,0.9917056439039601,0.3702872136179932,0.4150161765047896,0.527542372881356,grid_50_random_folds/PCA_L_2_ml_results/MLP_(Neural_Network)/sub-8_sub-37/task_MLP_(Neural_Network)_47_2262/results.json
PCA_L_2_Random,grid_50_random_folds/PCA_L_2_ml_results,LPSO_Random_50,PCA,2,MLP,sub-8_sub-37,task_MLP_(Neural_Network)_47_8410,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.5095338983050848,0.9846273776114749,0.38304736315526294,0.7601804822838328,0.5095338983050848,grid_50_random_folds/PCA_L_2_ml_results/MLP_(Neural_Network)/sub-8_sub-37/task_MLP_(Neural_Network)_47_8410/results.json
PCA_L_2_Random,grid_50_random_folds/PCA_L_2_ml_results,LPSO_Random_50,PCA,2,MLP,sub-8_sub-37,task_MLP_(Neural_Network)_47_9455,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.4777542372881356,0.993015279077019,0.3181923910677844,0.7528259905113719,0.4777542372881356,grid_50_random_folds/PCA_L_2_ml_results/MLP_(Neural_Network)/sub-8_sub-37/task_MLP_(Neural_Network)_47_9455/results.json
PCA_L_2_Random,grid_50_random_folds/PCA_L_2_ml_results,LPSO_Random_50,PCA,2,MLP,sub-8_sub-49,task_MLP_(Neural_Network)_48_2262,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.7931392931392931,0.994945713216024,0.7881583670390964,0.8517846034195962,0.7931392931392931,grid_50_random_folds/PCA_L_2_ml_results/MLP_(Neural_Network)/sub-8_sub-49/task_MLP_(Neural_Network)_48_2262/results.json
PCA_L_2_Random,grid_50_random_folds/PCA_L_2_ml_results,LPSO_Random_50,PCA,2,MLP,sub-8_sub-49,task_MLP_(Neural_Network)_48_8410,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.685031185031185,0.9827779857731187,0.6602417374735049,0.8129608779742827,0.685031185031185,grid_50_random_folds/PCA_L_2_ml_results/MLP_(Neural_Network)/sub-8_sub-49/task_MLP_(Neural_Network)_48_8410/results.json
PCA_L_2_Random,grid_50_random_folds/PCA_L_2_ml_results,LPSO_Random_50,PCA,2,MLP,sub-8_sub-49,task_MLP_(Neural_Network)_48_9455,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.5696465696465697,0.9967240733807563,0.49541060291060296,0.777541925733291,0.5696465696465697,grid_50_random_folds/PCA_L_2_ml_results/MLP_(Neural_Network)/sub-8_sub-49/task_MLP_(Neural_Network)_48_9455/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-10_sub-11_sub-12_sub-46_sub-47_sub-48,task_KNN_0_1206,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6295503211991434,0.8769541099344428,0.6223222498663715,0.6606967675746205,0.6295503211991434,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-10_sub-11_sub-12_sub-46_sub-47_sub-48/task_KNN_0_1206/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-10_sub-11_sub-12_sub-46_sub-47_sub-48,task_KNN_0_1930,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6163964515142245,0.893830895948899,0.6103979452013925,0.6421817355172801,0.6163964515142245,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-10_sub-11_sub-12_sub-46_sub-47_sub-48/task_KNN_0_1930/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-10_sub-11_sub-12_sub-46_sub-47_sub-48,task_KNN_0_6092,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5781584582441114,1.0,0.574557703319782,0.594437647585259,0.5781584582441114,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-10_sub-11_sub-12_sub-46_sub-47_sub-48/task_KNN_0_6092/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,task_KNN_1_1206,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6617405582922824,0.8783075845039875,0.6589847290617284,0.6607163786822334,0.6617405582922824,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-13_sub-14_sub-15_sub-49_sub-50_sub-51/task_KNN_1_1206/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,task_KNN_1_1930,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6564860426929392,0.8985952150555574,0.6541275385980667,0.6552557921760048,0.6564860426929392,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-13_sub-14_sub-15_sub-49_sub-50_sub-51/task_KNN_1_1930/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,task_KNN_1_6092,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6226600985221675,1.0,0.6219820227845841,0.6217104896054051,0.6226600985221675,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-13_sub-14_sub-15_sub-49_sub-50_sub-51/task_KNN_1_6092/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,task_KNN_2_1206,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.7933083176985616,0.8712100885430641,0.7907577922135123,0.8002284577113985,0.7933083176985616,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-16_sub-17_sub-18_sub-52_sub-53_sub-54/task_KNN_2_1206/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,task_KNN_2_1930,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.766729205753596,0.8905621143010464,0.7639695807860825,0.7721974499643652,0.766729205753596,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-16_sub-17_sub-18_sub-52_sub-53_sub-54/task_KNN_2_1930/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,task_KNN_2_6092,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.7116948092557849,1.0,0.7101723420051972,0.7121697224247899,0.7116948092557849,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-16_sub-17_sub-18_sub-52_sub-53_sub-54/task_KNN_2_6092/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,task_KNN_3_1206,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.7910069664344522,0.8629756162915327,0.7913644882222987,0.8089247552478285,0.7910069664344522,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-19_sub-20_sub-21_sub-55_sub-56_sub-57/task_KNN_3_1206/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,task_KNN_3_1930,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.7685243825205826,0.8831725616291533,0.7688046814815828,0.7876131707656322,0.7685243825205826,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-19_sub-20_sub-21_sub-55_sub-56_sub-57/task_KNN_3_1930/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,task_KNN_3_6092,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6979100696643445,1.0,0.6980438361549021,0.7173790079027412,0.6979100696643445,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-19_sub-20_sub-21_sub-55_sub-56_sub-57/task_KNN_3_6092/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-1_sub-2_sub-3_sub-37_sub-38_sub-39,task_KNN_4_1206,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6964481874771146,0.8829376217679886,0.6975693491105451,0.6993391185410497,0.6964481874771146,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-1_sub-2_sub-3_sub-37_sub-38_sub-39/task_KNN_4_1206/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-1_sub-2_sub-3_sub-37_sub-38_sub-39,task_KNN_4_1930,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6792383742218967,0.898325793349404,0.6809446693096906,0.6841832765878586,0.6792383742218967,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-1_sub-2_sub-3_sub-37_sub-38_sub-39/task_KNN_4_1930/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-1_sub-2_sub-3_sub-37_sub-38_sub-39,task_KNN_4_6092,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6385939216404247,1.0,0.6408321713983982,0.6452343194410947,0.6385939216404247,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-1_sub-2_sub-3_sub-37_sub-38_sub-39/task_KNN_4_6092/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,task_KNN_5_1206,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.5997340425531915,0.8850563220689196,0.5815556301481987,0.6209150329820267,0.5997340425531915,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-22_sub-23_sub-24_sub-58_sub-59_sub-60/task_KNN_5_1206/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,task_KNN_5_1930,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.601063829787234,0.9025528227687796,0.5861530532689695,0.6182617066061331,0.601063829787234,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-22_sub-23_sub-24_sub-58_sub-59_sub-60/task_KNN_5_1930/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,task_KNN_5_6092,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5837765957446809,1.0,0.5753804075597474,0.5910914606543077,0.5837765957446809,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-22_sub-23_sub-24_sub-58_sub-59_sub-60/task_KNN_5_6092/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,task_KNN_6_1206,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6565420560747663,0.8767406222932906,0.6572645559532933,0.6623660566554357,0.6565420560747663,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-25_sub-26_sub-27_sub-61_sub-62_sub-63/task_KNN_6_1206/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,task_KNN_6_1930,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.650200267022697,0.8923978945965754,0.65091659548945,0.6563293685028416,0.650200267022697,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-25_sub-26_sub-27_sub-61_sub-62_sub-63/task_KNN_6_1930/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,task_KNN_6_6092,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6224966622162884,1.0,0.6232960413623295,0.6281512853979017,0.6224966622162884,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-25_sub-26_sub-27_sub-61_sub-62_sub-63/task_KNN_6_6092/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,task_KNN_7_1206,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.7767857142857143,0.8701747392199853,0.7770591171680227,0.7875833838690115,0.7767857142857143,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-28_sub-29_sub-30_sub-37_sub-64_sub-65/task_KNN_7_1206/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,task_KNN_7_1930,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.7640796703296703,0.8883130688990765,0.7644334466618028,0.7737802830553371,0.7640796703296703,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-28_sub-29_sub-30_sub-37_sub-64_sub-65/task_KNN_7_1930/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,task_KNN_7_6092,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.7046703296703297,1.0,0.7052015856436487,0.7128017630371596,0.7046703296703297,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-28_sub-29_sub-30_sub-37_sub-64_sub-65/task_KNN_7_6092/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,task_KNN_8_1206,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6481481481481481,0.8916454338205713,0.6428535917172343,0.6540104014759637,0.6481481481481481,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-31_sub-32_sub-33_sub-38_sub-39_sub-40/task_KNN_8_1206/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,task_KNN_8_1930,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.632768361581921,0.9079388494032453,0.6279457472994043,0.6369042648803759,0.632768361581921,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-31_sub-32_sub-33_sub-38_sub-39_sub-40/task_KNN_8_1930/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,task_KNN_8_6092,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.5875706214689266,1.0,0.5841223660992728,0.5883609048445162,0.5875706214689266,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-31_sub-32_sub-33_sub-38_sub-39_sub-40/task_KNN_8_6092/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,task_KNN_9_1206,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.690969096909691,0.8760823422391428,0.6904962643850054,0.6924025705471216,0.690969096909691,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-34_sub-35_sub-36_sub-41_sub-42_sub-43/task_KNN_9_1206/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,task_KNN_9_1930,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6933693369336934,0.8920858461642128,0.6929828628046073,0.6945852177557016,0.6933693369336934,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-34_sub-35_sub-36_sub-41_sub-42_sub-43/task_KNN_9_1930/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,task_KNN_9_6092,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.663066306630663,1.0,0.6628026838854516,0.6637593463732895,0.663066306630663,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-34_sub-35_sub-36_sub-41_sub-42_sub-43/task_KNN_9_6092/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-4_sub-5_sub-6_sub-40_sub-41_sub-42,task_KNN_10_1206,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.7308336123200536,0.8725147367369368,0.7292632391947022,0.7300907883731679,0.7308336123200536,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-4_sub-5_sub-6_sub-40_sub-41_sub-42/task_KNN_10_1206/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-4_sub-5_sub-6_sub-40_sub-41_sub-42,task_KNN_10_1930,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.7150987612989622,0.8915309554734072,0.713830642301853,0.7140885019204176,0.7150987612989622,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-4_sub-5_sub-6_sub-40_sub-41_sub-42/task_KNN_10_1930/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-4_sub-5_sub-6_sub-40_sub-41_sub-42,task_KNN_10_6092,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6464680281218614,1.0,0.6465860702632278,0.6467185819359909,0.6464680281218614,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-4_sub-5_sub-6_sub-40_sub-41_sub-42/task_KNN_10_6092/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-7_sub-8_sub-9_sub-43_sub-44_sub-45,task_KNN_11_1206,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.6514190317195325,0.8776774709350744,0.6460060683242733,0.6850847630835915,0.6514190317195325,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-7_sub-8_sub-9_sub-43_sub-44_sub-45/task_KNN_11_1206/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-7_sub-8_sub-9_sub-43_sub-44_sub-45,task_KNN_11_1930,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.6460767946577629,0.8930344115393584,0.642557886152909,0.6721505301421796,0.6460767946577629,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-7_sub-8_sub-9_sub-43_sub-44_sub-45/task_KNN_11_1930/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,KNN,sub-7_sub-8_sub-9_sub-43_sub-44_sub-45,task_KNN_11_6092,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.6076794657762938,1.0,0.6067489594123469,0.6220219125144982,0.6076794657762938,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/KNN/sub-7_sub-8_sub-9_sub-43_sub-44_sub-45/task_KNN_11_6092/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,SVM,sub-10_sub-11_sub-12_sub-46_sub-47_sub-48,task_SVM_0_1141,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.7405934536555522,0.6836779290637082,0.7297839451110022,0.7628008446689287,0.7405934536555522,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/SVM/sub-10_sub-11_sub-12_sub-46_sub-47_sub-48/task_SVM_0_1141/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,SVM,sub-10_sub-11_sub-12_sub-46_sub-47_sub-48,task_SVM_0_2353,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7659834811869073,0.8040679105732056,0.7659299020442774,0.7658879701299947,0.7659834811869073,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/SVM/sub-10_sub-11_sub-12_sub-46_sub-47_sub-48/task_SVM_0_2353/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,SVM,sub-10_sub-11_sub-12_sub-46_sub-47_sub-48,task_SVM_0_9921,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.7467115325787703,0.6921835602622289,0.7361569652734785,0.7698770484767303,0.7467115325787703,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/SVM/sub-10_sub-11_sub-12_sub-46_sub-47_sub-48/task_SVM_0_9921/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,SVM,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,task_SVM_1_1141,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.6423645320197044,0.6917481397444025,0.6073236401665535,0.6777289785307149,0.6423645320197044,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/SVM/sub-13_sub-14_sub-15_sub-49_sub-50_sub-51/task_SVM_1_1141/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,SVM,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,task_SVM_1_2353,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7083743842364532,0.8037972571657379,0.6943744306983616,0.7297534075273019,0.7083743842364532,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/SVM/sub-13_sub-14_sub-15_sub-49_sub-50_sub-51/task_SVM_1_2353/results.json
ANOVA_L_6_Uniform,grid_12_folds/ANOVA_L_6_C_Resource_Boosted,LPSO_Systematic_12,ANOVA,6,SVM,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,task_SVM_1_9921,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.6472906403940887,0.7007574493643431,0.6126459352552491,0.6851575335128948,0.6472906403940887,grid_12_folds/ANOVA_L_6_C_Resource_Boosted/ml_results_grid_search/SVM/sub-13_sub-14_sub-15_sub-49_sub-50_sub-51/task_SVM_1_9921/results.json
