Subject,Fold,Model,Accuracy
sub-36,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,XGBoost,0.9820
sub-37,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,KNN,0.9381
sub-37,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,MLP_(Neural_Network),0.0000
sub-37,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,SVM,0.4251
sub-37,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,XGBoost,0.1397
sub-37,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,KNN,0.7126
sub-37,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,MLP_(Neural_Network),0.0000
sub-37,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,SVM,0.2834
sub-37,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,XGBoost,0.4471
sub-37,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,KNN,0.7265
sub-37,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,MLP_(Neural_Network),0.6248
sub-37,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,SVM,0.2615
sub-37,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,XGBoost,0.1297
sub-37,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,KNN,0.9421
sub-37,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,MLP_(Neural_Network),0.1776
sub-37,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,SVM,0.2774
sub-37,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,XGBoost,0.0599
sub-37,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,KNN,0.7425
sub-37,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,MLP_(Neural_Network),0.0599
sub-37,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,SVM,0.0000
sub-37,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,XGBoost,0.1976
sub-38,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,KNN,0.8804
sub-38,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,MLP_(Neural_Network),0.9982
sub-38,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,SVM,0.0000
sub-38,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,XGBoost,0.0893
sub-38,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,KNN,0.7464
sub-38,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,MLP_(Neural_Network),0.0089
sub-38,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,SVM,0.0000
sub-38,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,XGBoost,0.0089
sub-38,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,KNN,0.2321
sub-38,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,MLP_(Neural_Network),0.0000
sub-38,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,SVM,0.0000
sub-38,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,XGBoost,0.0000
sub-38,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,KNN,0.3696
sub-38,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,MLP_(Neural_Network),0.0000
sub-38,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,SVM,0.0179
sub-38,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,XGBoost,0.0071
sub-38,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,KNN,0.5875
sub-38,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,MLP_(Neural_Network),0.0214
sub-38,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,SVM,0.0089
sub-38,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,XGBoost,0.0536
sub-38,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,KNN,0.2589
sub-38,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,MLP_(Neural_Network),1.0000
sub-38,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,SVM,0.0000
sub-38,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,XGBoost,0.1196
sub-39,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,KNN,0.8948
sub-39,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,MLP_(Neural_Network),0.2959
sub-39,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,SVM,0.0000
sub-39,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,XGBoost,0.1390
sub-39,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,KNN,0.4135
sub-39,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,MLP_(Neural_Network),0.0963
sub-39,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,SVM,0.0000
sub-39,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65,XGBoost,0.0374
sub-39,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,KNN,0.9733
sub-39,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,MLP_(Neural_Network),0.0731
sub-39,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,SVM,0.5954
sub-39,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,XGBoost,0.4332
sub-39,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,KNN,0.9216
sub-39,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,MLP_(Neural_Network),0.3244
sub-39,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,SVM,0.1480
sub-39,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,XGBoost,0.4510
sub-40,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,KNN,0.3898
sub-40,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,MLP_(Neural_Network),0.0039
sub-40,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,SVM,0.3169
sub-40,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,XGBoost,0.0039
sub-40,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,KNN,0.8642
sub-40,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,MLP_(Neural_Network),0.3465
sub-40,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,SVM,0.3878
sub-40,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,XGBoost,0.7264
sub-40,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,KNN,0.7402
sub-40,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,MLP_(Neural_Network),0.1142
sub-40,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,SVM,0.0846
sub-40,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,XGBoost,0.2736
sub-40,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,KNN,0.9409
sub-40,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,MLP_(Neural_Network),0.0039
sub-40,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,SVM,0.0000
sub-40,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,XGBoost,0.0354
sub-40,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,KNN,0.9961
sub-40,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,MLP_(Neural_Network),0.0197
sub-40,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,SVM,0.3681
sub-40,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,XGBoost,0.1732
sub-41,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,KNN,0.9983
sub-41,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,MLP_(Neural_Network),0.0885
sub-41,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,SVM,0.0000
sub-41,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,XGBoost,0.3906
sub-41,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,KNN,0.9983
sub-41,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,MLP_(Neural_Network),0.0226
sub-41,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,SVM,0.0226
sub-41,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,XGBoost,0.2118
sub-41,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,KNN,0.6545
sub-41,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,MLP_(Neural_Network),0.0747
sub-41,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,SVM,0.0208
sub-41,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,XGBoost,0.0486
sub-41,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,KNN,0.3472
sub-41,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,MLP_(Neural_Network),0.0017
sub-41,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,SVM,0.0903
sub-41,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,XGBoost,0.1128
sub-41,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,KNN,0.8056
sub-41,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,MLP_(Neural_Network),0.0503
sub-41,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,SVM,0.1007
sub-41,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,XGBoost,0.0660
sub-41,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,KNN,0.9983
sub-41,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,MLP_(Neural_Network),0.0625
sub-41,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,SVM,0.0938
sub-41,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,XGBoost,0.0608
sub-41,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,KNN,0.4965
sub-41,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,MLP_(Neural_Network),0.0469
sub-41,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,SVM,0.0729
sub-41,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,XGBoost,0.1337
sub-41,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,KNN,0.9948
sub-41,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,MLP_(Neural_Network),0.0851
sub-41,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,SVM,0.0903
sub-41,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,XGBoost,0.0747
sub-42,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,KNN,0.7011
sub-42,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,MLP_(Neural_Network),0.0178
sub-42,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,SVM,0.0000
sub-42,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,XGBoost,0.0569
sub-42,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,KNN,0.8434
sub-42,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,MLP_(Neural_Network),0.0854
sub-42,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,SVM,0.0996
sub-42,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57,XGBoost,0.2562
sub-42,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,KNN,0.6228
sub-42,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,MLP_(Neural_Network),0.0925
sub-42,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,SVM,0.0000
sub-42,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,XGBoost,0.0409
sub-42,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,KNN,0.9715
sub-42,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,MLP_(Neural_Network),0.0409
sub-42,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,SVM,0.2616
sub-42,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,XGBoost,0.1779
sub-43,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,KNN,0.6493
sub-43,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,MLP_(Neural_Network),0.9851
sub-43,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,SVM,0.0000
sub-43,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,XGBoost,0.0093
sub-43,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,KNN,0.2201
sub-43,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,MLP_(Neural_Network),0.6903
sub-43,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,SVM,0.0037
sub-43,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,XGBoost,0.0019
sub-43,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,KNN,0.5466
sub-43,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,MLP_(Neural_Network),0.0056
sub-43,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,SVM,0.0056
sub-43,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,XGBoost,0.1530
sub-43,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,KNN,0.1903
sub-43,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,MLP_(Neural_Network),0.0000
sub-43,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,SVM,0.0000
sub-43,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,XGBoost,0.0075
sub-43,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,KNN,0.1063
sub-43,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,MLP_(Neural_Network),0.0317
sub-43,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,SVM,0.0075
sub-43,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,XGBoost,0.0858
sub-44,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,KNN,0.9983
sub-44,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,MLP_(Neural_Network),0.3305
sub-44,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,SVM,0.0000
sub-44,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,XGBoost,0.8065
sub-44,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,KNN,0.6610
sub-44,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,MLP_(Neural_Network),1.0000
sub-44,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,SVM,0.0976
sub-44,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,XGBoost,0.1678
sub-44,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,KNN,0.6815
sub-44,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,MLP_(Neural_Network),0.6353
sub-44,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,SVM,0.3870
sub-44,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,XGBoost,0.2568
sub-44,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,KNN,0.9966
sub-44,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,MLP_(Neural_Network),0.0086
sub-44,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,SVM,0.3699
sub-44,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56,XGBoost,0.1558
sub-44,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,KNN,0.9863
sub-44,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,MLP_(Neural_Network),0.2192
sub-44,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,SVM,0.4161
sub-44,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,XGBoost,0.1952
sub-44,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,KNN,0.5719
sub-44,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,MLP_(Neural_Network),0.1267
sub-44,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,SVM,0.0942
sub-44,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,XGBoost,0.0616
sub-44,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,KNN,0.7842
sub-44,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,MLP_(Neural_Network),0.2038
sub-44,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,SVM,0.4075
sub-44,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,XGBoost,0.1387
sub-44,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,KNN,0.6045
sub-44,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,MLP_(Neural_Network),0.1250
sub-44,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,SVM,0.2979
sub-44,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,XGBoost,0.1045
sub-44,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,KNN,0.7329
sub-44,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,MLP_(Neural_Network),0.2397
sub-44,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,SVM,0.1147
sub-44,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,XGBoost,0.1815
sub-44,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,KNN,0.9658
sub-44,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,MLP_(Neural_Network),0.3031
sub-44,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,SVM,0.1199
sub-44,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,XGBoost,0.3596
sub-44,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,KNN,0.9863
sub-44,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,MLP_(Neural_Network),0.6096
sub-44,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,SVM,0.3853
sub-44,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,XGBoost,0.0771
sub-45,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,KNN,0.1371
sub-45,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,MLP_(Neural_Network),0.0019
sub-45,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,SVM,0.0019
sub-45,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,XGBoost,0.0000
sub-45,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,KNN,0.8494
sub-45,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,MLP_(Neural_Network),0.0000
sub-45,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,SVM,0.0058
sub-45,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,XGBoost,0.0386
sub-45,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,KNN,0.7510
sub-45,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,MLP_(Neural_Network),0.0019
sub-45,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,SVM,0.0077
sub-45,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,XGBoost,0.0019
sub-45,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,KNN,0.7413
sub-45,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,MLP_(Neural_Network),0.0000
sub-45,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,SVM,0.0000
sub-45,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,XGBoost,0.0000
sub-45,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,KNN,0.9266
sub-45,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,MLP_(Neural_Network),0.0135
sub-45,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,SVM,0.0039
sub-45,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,XGBoost,0.0000
sub-45,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,KNN,0.6525
sub-45,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,MLP_(Neural_Network),0.0000
sub-45,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,SVM,0.0000
sub-45,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,XGBoost,0.0039
sub-45,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,KNN,0.9788
sub-45,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,MLP_(Neural_Network),0.0463
sub-45,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,SVM,0.0039
sub-45,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,XGBoost,0.0000
sub-45,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,KNN,0.8687
sub-45,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,MLP_(Neural_Network),0.0000
sub-45,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,SVM,0.0058
sub-45,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,XGBoost,0.0193
sub-46,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,KNN,0.9312
sub-46,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,MLP_(Neural_Network),0.9978
sub-46,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,SVM,0.0452
sub-46,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,XGBoost,0.3054
sub-46,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,KNN,0.9355
sub-46,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,MLP_(Neural_Network),0.2903
sub-46,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,SVM,0.2000
sub-46,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,XGBoost,0.4925
sub-47,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,KNN,0.9118
sub-47,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,MLP_(Neural_Network),0.0000
sub-47,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,SVM,0.2059
sub-47,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,XGBoost,0.1902
sub-47,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,KNN,0.9275
sub-47,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,MLP_(Neural_Network),0.0275
sub-47,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,SVM,0.2059
sub-47,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,XGBoost,0.0294
sub-47,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,KNN,0.9902
sub-47,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,MLP_(Neural_Network),0.0000
sub-47,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,SVM,0.1373
sub-47,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,XGBoost,0.0255
sub-47,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,KNN,0.9294
sub-47,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,MLP_(Neural_Network),0.0000
sub-47,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,SVM,0.1373
sub-47,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,XGBoost,0.8765
sub-47,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,KNN,0.9490
sub-47,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,MLP_(Neural_Network),0.0627
sub-47,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,SVM,0.0020
sub-47,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,XGBoost,0.1157
sub-48,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,KNN,0.8998
sub-48,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,MLP_(Neural_Network),0.5009
sub-48,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,SVM,0.0000
sub-48,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,XGBoost,0.3308
sub-48,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,KNN,0.9792
sub-48,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,MLP_(Neural_Network),0.0151
sub-48,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,SVM,0.0189
sub-48,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,XGBoost,0.5444
sub-48,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,KNN,0.6824
sub-48,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,MLP_(Neural_Network),0.0246
sub-48,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,SVM,0.0000
sub-48,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,XGBoost,0.0775
sub-48,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,KNN,0.9849
sub-48,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,MLP_(Neural_Network),0.0870
sub-48,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,SVM,0.0170
sub-48,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,XGBoost,0.2892
sub-49,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,KNN,0.9364
sub-49,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,MLP_(Neural_Network),0.8671
sub-49,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,SVM,0.3102
sub-49,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,XGBoost,0.9441
sub-49,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,KNN,0.9653
sub-49,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,MLP_(Neural_Network),0.1252
sub-49,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,SVM,0.0000
sub-49,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,XGBoost,0.0501
sub-49,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,KNN,0.9383
sub-49,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,MLP_(Neural_Network),0.5588
sub-49,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,SVM,0.4258
sub-49,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,XGBoost,0.1310
sub-49,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,KNN,0.9961
sub-49,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,MLP_(Neural_Network),0.0462
sub-49,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,SVM,0.0000
sub-49,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,XGBoost,0.2987
sub-49,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,KNN,0.9518
sub-49,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,MLP_(Neural_Network),0.0250
sub-49,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,SVM,0.0000
sub-49,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,XGBoost,0.0751
sub-49,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,KNN,0.9961
sub-49,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,MLP_(Neural_Network),0.0944
sub-49,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,SVM,0.5222
sub-49,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,XGBoost,0.1503
sub-50,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,KNN,0.6534
sub-50,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,MLP_(Neural_Network),0.0021
sub-50,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,SVM,0.0000
sub-50,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,XGBoost,0.0021
sub-50,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,KNN,0.1587
sub-50,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,MLP_(Neural_Network),1.0000
sub-50,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,SVM,0.0000
